token,frequency,capitalized_count,lowercase_count,sample_contexts
Tungkol,4,4,0,"['28: Tungkol sa Kimika, ay inaakalang mayroon siyang di karaniwang kabatiran sapol noong, sa pag-alinsunod sa isang banggit ni Sto.', '60: Tungkol naman sa pananampalataya ay ipinagmamalaki ang kaniyang pagkakatoliko, lubos na katoliko, ¡a!', '59: Tungkol sa pagkakaparoon ng babae sa dulaan, ay dapat pang pasalamatan sa kaniya; siya, sa kapipilit ng inali, ay pumaroon lamang sa pag-asang makikita ang binata sa buong palabas.']"
kabatiran,3,0,3,"['28: Tungkol sa Kimika, ay inaakalang mayroon siyang di karaniwang kabatiran sapol noong, sa pag-alinsunod sa isang banggit ni Sto.', '79: At sa dahilang ang intsik ay walang kabatiran sa mga maiibigan ng babae at nasa niyang magpakita ng gara, ay hiningi ang tatlong pinakamabuting galang na mayroon ang mag-aalahas, na tatlo o apat na libo ang halaga ng bawat isa.', '2: Kahi’t na pinagkaingatan ng labis ay nakarating din sa kabatiran ng madla ang alingawngaw, subalit malaki na ang kaibhan at marami na ang kulang.']"
halo,4,0,4,"['29: Tomas, na ang tubig ay isang halo, ay maliwanag niyang pinatunayan na ang taga langit na doctor ay nagpauna ng malaki sa mga Berzelius, Gay Lussac, Bunsen at iba pang materialista, na pawang may munti o malaking kahambugan.', '2: Labing apat na binata, ng mga pulong lalong tanyag ng Sangkapuluan, mula sa indio na walang ibang dugong halo (kung mayroong walang halo) hanggang sa kastilang taga España, ay nangagkatipon upang idaos ang piging na sinabi ni Padre Irene, alang-alang sa naging hangga ng salitaang ukol sa pagtuturo ng wikang kastila.', '2: Labing apat na binata, ng mga pulong lalong tanyag ng Sangkapuluan, mula sa indio na walang ibang dugong halo (kung mayroong walang halo) hanggang sa kastilang taga España, ay nangagkatipon upang idaos ang piging na sinabi ni Padre Irene, alang-alang sa naging hangga ng salitaang ukol sa pagtuturo ng wikang kastila.']"
pinatunayan,1,0,1,"['29: Tomas, na ang tubig ay isang halo, ay maliwanag niyang pinatunayan na ang taga langit na doctor ay nagpauna ng malaki sa mga Berzelius, Gay Lussac, Bunsen at iba pang materialista, na pawang may munti o malaking kahambugan.']"
doctor,2,0,2,"['29: Tomas, na ang tubig ay isang halo, ay maliwanag niyang pinatunayan na ang taga langit na doctor ay nagpauna ng malaki sa mga Berzelius, Gay Lussac, Bunsen at iba pang materialista, na pawang may munti o malaking kahambugan.', '76: —May mga doctor ang Santa Madre Iglesia....']"
Berzelius,1,1,0,"['29: Tomas, na ang tubig ay isang halo, ay maliwanag niyang pinatunayan na ang taga langit na doctor ay nagpauna ng malaki sa mga Berzelius, Gay Lussac, Bunsen at iba pang materialista, na pawang may munti o malaking kahambugan.']"
Gay,1,1,0,"['29: Tomas, na ang tubig ay isang halo, ay maliwanag niyang pinatunayan na ang taga langit na doctor ay nagpauna ng malaki sa mga Berzelius, Gay Lussac, Bunsen at iba pang materialista, na pawang may munti o malaking kahambugan.']"
Lussac,1,1,0,"['29: Tomas, na ang tubig ay isang halo, ay maliwanag niyang pinatunayan na ang taga langit na doctor ay nagpauna ng malaki sa mga Berzelius, Gay Lussac, Bunsen at iba pang materialista, na pawang may munti o malaking kahambugan.']"
Bunsen,1,1,0,"['29: Tomas, na ang tubig ay isang halo, ay maliwanag niyang pinatunayan na ang taga langit na doctor ay nagpauna ng malaki sa mga Berzelius, Gay Lussac, Bunsen at iba pang materialista, na pawang may munti o malaking kahambugan.']"
materialista,1,0,1,"['29: Tomas, na ang tubig ay isang halo, ay maliwanag niyang pinatunayan na ang taga langit na doctor ay nagpauna ng malaki sa mga Berzelius, Gay Lussac, Bunsen at iba pang materialista, na pawang may munti o malaking kahambugan.']"
kahambugan,1,0,1,"['29: Tomas, na ang tubig ay isang halo, ay maliwanag niyang pinatunayan na ang taga langit na doctor ay nagpauna ng malaki sa mga Berzelius, Gay Lussac, Bunsen at iba pang materialista, na pawang may munti o malaking kahambugan.']"
Geografia,1,1,0,"['30: Datapwa’t kahit na naging propesor sa Geografia ay mayroon siyang mga ilang pag-aalinlangan tungkol sa kabilugan ng mundo at gumagamit ng may makakahulugang ngiti pagsasalita ng pag-ikit at pagligid sa araw, at binabanggit yaong:']"
kabilugan,3,0,3,"['30: Datapwa’t kahit na naging propesor sa Geografia ay mayroon siyang mga ilang pag-aalinlangan tungkol sa kabilugan ng mundo at gumagamit ng may makakahulugang ngiti pagsasalita ng pag-ikit at pagligid sa araw, at binabanggit yaong:', '160: Isang panghihimagsik na binalak ng mga tao sa gitna ng kadiliman ay siyang naglayo sa akin sa piling mo; isa namang paghihimagsik din ang mag-aaboy sa akin sa mga bisig mo, bubuhay sa aking muli at ang buwang iyan, bago sumapit sa kaniyang kabilugan ay tatanglawan ang Pilipinas na linis na sa karimarimarim niyang yamutmot.', '37: na sinabi ni Alaejos, ay bumubuga sa dakong malayo ng manipis na singaw na ginagawang wari’y kayong madalang at matalinghaga ng liwanag ng buwan, na noon ay kabilugan......']"
makakahulugang,1,0,1,"['30: Datapwa’t kahit na naging propesor sa Geografia ay mayroon siyang mga ilang pag-aalinlangan tungkol sa kabilugan ng mundo at gumagamit ng may makakahulugang ngiti pagsasalita ng pag-ikit at pagligid sa araw, at binabanggit yaong:']"
pag-ikit,1,0,1,"['30: Datapwa’t kahit na naging propesor sa Geografia ay mayroon siyang mga ilang pag-aalinlangan tungkol sa kabilugan ng mundo at gumagamit ng may makakahulugang ngiti pagsasalita ng pag-ikit at pagligid sa araw, at binabanggit yaong:']"
pagligid,1,0,1,"['30: Datapwa’t kahit na naging propesor sa Geografia ay mayroon siyang mga ilang pag-aalinlangan tungkol sa kabilugan ng mundo at gumagamit ng may makakahulugang ngiti pagsasalita ng pag-ikit at pagligid sa araw, at binabanggit yaong:']"
Ngumingiting,1,1,0,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.']"
pakahulugan,2,0,2,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.', '8: Ang mga mapaghaka ng masama ay kumikindat ng may pakahulugan at nagsasabing:']"
hibang,1,0,1,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.']"
bangaw,1,0,1,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.']"
hesuitang,1,0,1,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.']"
pagputol,3,0,3,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.', '100: —ang sabing pagalit ni Sandoval dahil sa pagputol, na nawala tuloy ang tuwid ng pagsasalaysay—samantalang walang masama tayong nalalaman, ay huwag tayong mag-akala ng masama, huwag tayong magkamaling maghinala sa kalayaan at pagkamasarili ng pamahalaan....', '53: Sinasabing puno ng pagbabala, pagputol ng mga liig, pagsalakay at iba pang mga pagmamatapang.']"
pariparisukat,3,0,3,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.', '7: Isang halang na natatakpan ng tersiopelong itim ang siyang humahati ng dalawang hating magkasinglaki sa loob na iyon; ang isa’y puno ng mga luklukang laan sa mga manonood, at ang isa, ay kinalalagyan ng isang tuntungan na ang alpombra ay pariparisukat.', '12: Ang suot ay isang masamang amerikana na kulay kape at isang pantalong pariparisukat ang guhit, marumi, na nakakapit sa kaniyang katawang mabuto at yayat.']"
ostia,1,0,1,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.']"
astronomia,1,0,1,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.']"
sabi’y,5,0,5,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.', '44: —May isang sawikaing likas na kastila, na ang sabi’y: ang hindi umiiyak ay hindi nakasususo.', '42: —May ilang gabi nang nagising ng walang ilaw at inakalang siya’y nabulag; nanggulo ng katakottakot, naghinagpis at linait ako na ang sabi’y dinukit ko ang kaniyang mga mata....']"
pinagbawalang,1,0,1,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.']"
magmisa,1,0,1,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.']"
kapintasang,1,0,1,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.']"
malilinawan,1,0,1,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.']"
kababatyag,1,0,1,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.']"
panghihinuha,1,0,1,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.']"
pilosopia,3,0,3,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.', '30: Ito, na bahagya pa lamang nagsisimula sa pag-aaral, ay nakatagpo ng isang aklat na ukol sa pilosopia at binasang malakas, walang kamalakmalak at masama ang diin sa pagbigkas ng mga banggit na:', '39: Gayon man, kung nakadidingig na may napapabantog sa anoman na hindi dahil sa mga gawain sa kamay o arte imitativa, sa kimika, sa medisina o pilosopia, sa halimbawa, ay sinasabi niyang: ¡Psh!']"
paghuhulohulo,4,0,4,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.', '40: Sa dahilang si Makaraig ay hindi pa dumarating, ang mga paghuhulohulo ay siyang idinadaos.', '114: Ang gayong mga marurugong paghuhulohulo na sinabi sa loob ng buong pananalig at kalamigang loob, ay nakapanglupaypay sa binata, na ang pag-iisip ay ngalay na dahil sa mahigit na tatlong buwang pagkakabilanggo at bulag sa hangad na makapaghiganti, ay hindi na laan sa pagsuri nang tinutungo ng mga bagaybagay.']"
kuro,2,0,2,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.', '34: Si Paulita ay nagsimula na ng pagkukuro kuro.']"
kapisanan,13,0,13,"['31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.', '51: ay pinagtanungan o hindi at ang ipinayo o hindi ay ang ipasok sa bilanguan ang lahat ng nasa kapisanan, balitang nagdudulot ng di ikapalagay ni Juanito Pelaez, na nauutal naman sa pagsasabing:', '92: ¿Isa bagang kapisanan upang huwag matuto?']"
